Ax,Ay,Az,Gx,Gy,Gz
0.435064935064935,0.507007007007007,0.7545045045045045,0.500915639116103,0.496016533826325,0.5021364912709071
0.4345002823263693,0.5065065065065064,0.7545045045045045,0.5008702931789246,0.4959397945480231,0.5021661405375237
0.4345002823263693,0.5065065065065064,0.7542542542542542,0.5008545965083628,0.4959101452814064,0.5021975338786473
0.487012987012987,0.532032032032032,0.7479979979979979,0.4447407433245548,0.4054293039398643,0.3851474614995552
0.4347826086956521,0.5067567567567567,0.7542542542542542,0.5008545965083628,0.4959554912185848,0.5022428798158257
0.4488989271597967,0.3726226226226226,0.6766766766766766,0.7272616286167746,0.4873345309311613,0.5035858171861102
0.4463579898362507,0.5072572572572571,0.6539039039039038,0.4373388911174285,0.3085546854561627,1.0
0.4333709768492377,0.5050050050050049,0.7545045045045045,0.5010534210021452,0.495864799344228,0.5021364912709071
0.4263128176171654,0.5457957957957957,0.7434934934934935,0.437141810698153,0.4587508938381848,0.0762265203969513
0.4130434782608695,0.7337337337337336,0.5848348348348348,0.6661876275354484,0.4748800948776531,0.4949945061653034
0.4929418407679277,0.5400400400400399,0.7314814814814814,0.2959345623245025,0.3428309817395399,0.0863142473446466
0.4071146245059288,0.564064064064064,0.7790290290290289,0.5947381272127945,0.426656434762893,0.0609658684619006
0.3726708074534162,0.5075075075075074,0.76001001001001,0.5007935539006226,0.766724802483562,0.4911645185482324
0.2179559570863918,0.4929929929929929,0.6438938938938938,0.5173361005982176,0.8434571044875037,0.4853811674834749
0.3489553924336533,1.0,0.8058058058058057,0.3258157908505851,0.5503305021190505,0.3119120288818738
0.5578769057029926,0.6636636636636636,0.6416416416416416,0.4919877217154716,0.5027015714111307,0.5302317875019621
0.5163749294184077,0.5505505505505505,0.7397397397397396,0.3623035736086646,0.5603100964473202,0.0
0.4500282326369283,0.2442442442442442,0.4449449449449449,0.5578526954671503,0.5298184418438355,0.4847393480649493
0.4347826086956521,0.4599599599599598,0.7367367367367367,0.9666864328444112,0.5620803320717861,0.5081797094371872
0.4345002823263693,0.5062562562562561,0.7545045045045045,0.500992378394405,0.4959554912185848,0.5019690601182483
0.4347826086956521,0.5062562562562561,0.7547547547547546,0.5005650801402236,0.4961839649789839,0.5021207946003453
0.4469226425748165,0.3686186186186185,0.7164664664664664,0.7099098313479952,0.5554109911575422,0.5108045415700159
0.4333709768492377,0.5282782782782782,0.7472472472472472,0.6096778694385824,0.5569841463627326,0.1531402061496067
0.4057029926595144,0.5875875875875874,0.7892892892892892,0.7089645429652754,0.5984774229555087,0.0963548842806565
0.4579333709768492,0.5610610610610609,0.7272272272272272,0.5556098156513246,0.4748190522699129,0.0016777996756021
0.4483342744212309,0.4884884884884884,0.7515015015015014,0.5149240455552261,0.4745295359017737,0.5206480980867503
0.4596273291925465,0.2690190190190189,0.5803303303303303,0.2402183581282592,0.4255890611646929,0.5271639604443902
0.4054206662902315,0.7342342342342341,0.5908408408408408,0.6826237856881245,0.5305823464778415,0.5040741580480318
0.4178430265386787,0.8798798798798797,0.6694194194194194,0.5157646894675341,0.5971187889146624,0.2126427961002494
0.4720496894409938,0.5485485485485484,0.7134634634634633,0.4645028515618187,0.4725308265169088,1.0
0.4345002823263693,0.5065065065065064,0.7547547547547546,0.5008092505711844,0.4959554912185848,0.50198475678881
0.6058723884810842,0.5125125125125124,0.6896896896896896,0.4924307166402148,0.7415612954985437,0.4896384533547273
0.1945228684359119,0.5002502502502502,0.3576076076076076,0.5117812232938591,0.3045729633569946,0.5050961857090535
0.3966685488424619,0.6068568568568568,0.5738238238238238,0.0,0.693001029003959,0.0309486021242827
0.4683794466403162,0.5462962962962962,0.7507507507507507,0.5308875595165425,0.5224340303817779,0.1722465423722901
0.4161490683229814,0.7852852852852852,0.5948448448448448,0.5590578509513926,0.6552766974205138,0.0383033643197237
0.4342179559570864,0.5065065065065064,0.7545045045045045,0.5008545965083628,0.4959711878891466,0.5022289272197709
0.5815923207227556,0.3485985985985985,0.5585585585585585,0.4954514536861015,0.2220119643511171,0.8868566545162809
0.3865047995482778,0.573073073073073,0.7525025025025025,0.5649789839021923,0.4970246088912918,0.1483945794164327
0.4760022586109542,0.5272772772772771,0.761011011011011,0.4676020719605142,0.4641069466487608,0.6468231682857492
0.4347826086956521,0.5065065065065064,0.7542542542542542,0.500915639116103,0.4959554912185848,0.5021661405375237
0.3791643139469226,0.5080080080080079,0.7507507507507507,0.5076756719047038,0.5660027556377208,0.5953328566196348
0.435347261434218,0.4421921921921921,0.7677677677677677,0.7487800198824494,0.4751103127125591,0.5009470324572266
0.3817052512704686,0.5187687687687687,0.7547547547547546,0.4860526361686171,0.5242025219317369,0.48898093726564
0.401468097120271,0.5217717717717717,0.741991991991992,0.6374993459720599,0.2988192615588538,0.1386277621780002
0.1902879728966685,0.5117617617617617,0.5995995995995995,0.4802832376999145,0.1722011964351117,0.515536215707135
0.435347261434218,0.5067567567567567,0.7542542542542542,0.500838899837801,0.4960008371557633,0.5021364912709071
0.4418407679277245,0.4952452452452451,0.7447447447447447,0.5906325758236391,0.3567940422414846,0.1575213213108464
0.4345002823263693,0.5067567567567567,0.7545045045045045,0.5009766817238432,0.4960008371557633,0.5022132305492091
0.5844155844155844,1.0,0.5630630630630631,0.2735162286132864,0.3933742609484277,0.7757748050996738
0.4167137210615471,0.4789789789789789,0.78003003003003,0.5487120009766817,0.4746516211172541,0.7106737359820011
0.6504799548277809,0.4919919919919919,0.3561061061061061,0.5054031428222614,0.5129567295114847,0.5086366569579852
0.3066064370412196,0.0035035035035034,0.5035035035035035,0.4937579573399375,0.4348832342117655,0.4675706786193906
0.4356295878035008,0.4767267267267266,0.7755255255255256,0.3820046392381883,0.5490015173448209,0.7029823674067356
0.5016939582156974,0.4767267267267266,0.7107107107107107,0.4831225909970874,0.4898372778485096,0.3109510438285924
0.7015810276679841,0.4914914914914914,0.3828828828828828,0.4795193330659085,0.399783734761149,0.500838899837801
0.4232072275550536,0.4476976976976976,0.7027027027027026,0.3910546418543,0.0,0.6322950276435809
0.4345002823263693,0.5067567567567567,0.7545045045045045,0.5009313357866648,0.4960008371557633,0.5022289272197709
0.4184076792772445,0.5192692692692692,0.7344844844844844,0.4886303782897605,0.5062577393306242,0.2625442558906116
0.4875776397515527,0.4644644644644644,0.7510010010010009,0.5141165390585486,0.4965519646999319,0.374908000069763
0.4906832298136646,0.5012512512512511,0.7585085085085085,0.495559586305527,0.7152065856253379,0.4834888466435286
0.4347826086956521,0.5062562562562561,0.7542542542542542,0.5009470324572266,0.4959711878891466,0.5020754486631669
0.4638622247317899,0.7384884884884884,0.8508508508508508,0.5149397422257879,0.9821302126026824,0.0
0.6651609260304913,0.4867367367367367,0.566066066066066,0.4590857561435024,0.0020597519926051,0.4992064460993773
0.422360248447205,0.553053053053053,0.7379879879879879,0.491881333170553,0.514238624274029,0.8077000889477999
0.4336533032185206,0.5052552552552552,0.7547547547547546,0.5011441128765021,0.4958491026736662,0.5021050979297835
0.4347826086956521,0.5067567567567567,0.7552552552552552,0.5009609850532815,0.4959868845597084,0.5022132305492091
0.4627329192546583,0.4717217217217216,0.7510010010010009,0.5250431658440449,0.4476254425589061,0.177007865776026
0.5592885375494071,0.9489489489489488,0.6083583583583583,0.2653679125172227,0.6580846573765631,0.0
0.4347826086956521,0.5067567567567567,0.755005005005005,0.501069117672707,0.4960008371557633,0.5021818372080855
0.4345002823263693,0.5067567567567567,0.7542542542542542,0.5008842457749795,0.4959397945480231,0.5021364912709071
0.4017504234895539,0.6644144144144143,0.6859359359359358,0.1229694612553848,0.4559429338821354,0.473889460557755
0.4059853190287973,0.507007007007007,0.7690190190190189,0.5342449029422537,0.3355058688107156,0.5049601478975182
0.362507058159232,0.8153153153153152,0.6931931931931932,0.5308265169088023,0.4357221340495666,0.9324572265727192
0.4243365330321852,0.4329329329329328,0.6929429429429429,0.4468929312660237,0.4514257809093605,0.1915063571515775
0.4850367024280068,0.4907407407407406,0.7637637637637638,0.5573033119974885,0.5034951253117533,0.7672445366866072
0.1792772444946357,0.5027527527527527,0.4069069069069069,0.4977117742469958,0.621490486073565,0.5026701780700071
0.4184076792772445,0.1594094094094093,0.5565565565565566,0.6992273749934597,0.5352372813366587,0.8631878193836441
0.5223037831733484,0.4887387387387386,0.745995995995996,0.494413729354518,0.978483352808832,0.5150932207823918
0.4376058723884811,0.4564564564564564,0.7555055055055054,0.8060222892721978,0.5060118248251565,0.5407450686293318
0.4528514963297572,0.5062562562562561,0.7545045045045045,0.8097755376109668,0.514849050351431,0.4711721924760625
0.4390175042348955,0.4819819819819819,0.7612612612612613,0.2173884228334234,0.4162338455098802,0.4914086889791932
1.0,0.547047047047047,0.9146646646646646,0.7423391527286045,0.8135915726319829,0.0
0.4345002823263693,0.5065065065065064,0.7545045045045045,0.500915639116103,0.4959711878891466,0.5021364912709071
0.1964991530208922,0.5022522522522521,0.3766266266266266,0.5032963008179709,0.2001430141095627,0.5023806617018679
0.3102766798418972,0.9969969969969968,0.6373873873873874,0.4157158553813419,0.5681845928458064,0.0159931632279331
0.4952004517221908,0.4792292292292291,0.6886886886886887,0.3940596822296248,0.5764096482201719,0.23441931039294
0.484472049689441,0.5057557557557557,0.7607607607607607,0.4976803809058723,0.6644330885815442,0.4897901878368244
0.3399209486166008,0.7334834834834834,0.3435935935935936,0.5143607094895094,0.6128834783821965,0.5479341437466209
0.4889892715979672,0.4704704704704704,0.7414914914914914,0.5065769049653801,0.4958804960147897,0.3214346756893455
0.4872953133822699,0.3183183183183182,0.6934434434434434,0.6363534890210509,0.5469103720110923,0.0
0.4342179559570864,0.5067567567567567,0.7552552552552552,0.5009766817238432,0.496016533826325,0.5022132305492091
0.47656691134952,0.5015015015015014,0.7510010010010009,0.4855485986361337,0.4941852555941189,0.4814883931841568
0.4528514963297572,0.4279279279279279,0.7374874874874874,0.8698885536390115,0.5306887350227601,0.4949788094947416
0.367871259175607,0.2647647647647647,0.5115115115115115,0.0,0.4005912412578265,0.0
0.4472049689440994,0.4584584584584584,0.7592592592592592,0.1993041142717617,0.4449709611594607,0.5171076268378185
0.4432523997741389,0.4939939939939939,0.7597597597597596,0.5401503392224916,0.6465633011842266,0.4981983710344106
0.4000564652738566,0.3783783783783783,0.6146146146146145,0.7564713884577149,0.5445000610426077,1.0
0.1962168266516092,0.5007507507507507,0.3818818818818819,0.4933917016934963,0.6709036050020056,0.5045624989099534
0.4345002823263693,0.507007007007007,0.755005005005005,0.5009470324572266,0.4959397945480231,0.5021975338786473
0.4336533032185206,0.5050050050050049,0.7535035035035034,0.5014493259152031,0.4956345815093221,0.5021521879414689
0.4347826086956521,0.5067567567567567,0.7542542542542542,0.5008842457749795,0.4959868845597084,0.5022132305492091
0.4328063241106719,0.5703203203203202,0.7424924924924925,0.6252140851457174,0.5008232031672393,0.4923243280952962
0.655561829474873,1.0,0.2845345345345345,0.3998604740394509,0.5110783612675933,0.1659295045084326
0.4260304912478825,0.4984984984984984,0.7442442442442442,0.7533425187924028,0.5368854317456442,0.5028846992343513
0.4553924336533032,0.4757257257257256,0.6216216216216216,0.5000453459371784,0.238782984809111,1.0
0.17871259175607,0.502002002002002,0.4121621621621621,0.508347140589846,0.6881943596630448,0.4976350349686939
0.4161490683229814,0.7489989989989989,0.4431931931931931,0.0762108237263896,0.536747649859602,0.4695693880042555
0.7063805759457933,0.0,1.0,0.7060344977937457,0.3234804750858956,0.306617018679038
0.1789949181253529,0.5055055055055054,0.4079079079079079,0.4963060501944643,0.5864973751678672,0.5005493834696618
0.4621682665160926,0.3573573573573573,0.2985485485485485,0.3689868671189633,0.5197935015783874,0.5043183284789926
0.4367588932806324,0.5090090090090089,0.7339839839839839,0.574410938835307,0.5349931109056979,0.2249716587892634
0.4232072275550536,0.7044544544544543,0.6589089089089089,0.6873851090918603,0.4926295411339972,0.4888135061129811
0.3605307735742518,0.5025025025025024,0.7522522522522521,0.5136892408043672,0.4143118754033172,0.5362279156565568
0.4621682665160926,0.5212712712712712,0.7892892892892892,0.4535151821685822,0.4973751678671713,0.2240577637476672
0.4632975719932242,0.5095095095095095,0.7442442442442442,0.5184034741964176,0.4715855381341891,0.744064042415892
0.4347826086956521,0.5067567567567567,0.7542542542542542,0.5009313357866648,0.4959397945480231,0.5022132305492091
0.4342179559570864,0.5062562562562561,0.7542542542542542,0.5017859322950277,0.4953921551528681,0.5021050979297835
1.0,0.5975975975975975,1.0,0.7935242513560179,0.0,0.417088442018243
0.9339356295878034,0.314064064064064,0.7562562562562563,0.5622024172872665,1.0,0.5272250030521304
0.435064935064935,0.5065065065065064,0.7542542542542542,0.5009470324572266,0.4959397945480231,0.5020457993965503
0.6693958215697347,0.4977477477477476,0.3718718718718719,0.4447878333362401,0.3218166280063484,0.5115056595217747
0.4582156973461321,0.5795795795795795,0.7497497497497497,0.8276924150199696,0.7739138776008512,0.0
0.4257481648785997,0.4574574574574573,0.7457457457457457,0.4993738772520362,0.4724401346425519,0.8075169611245792
0.4076792772444946,0.5405405405405405,0.7434934934934935,0.4971606467028271,0.4610094703245723,0.3458674154559883
0.2038396386222473,0.4982482482482481,0.3596096096096096,0.521516647191168,0.358824144967473,0.5150932207823918
0.7114624505928854,0.4862362362362361,0.5072572572572572,0.4976350349686939,0.2395625861136788,0.5202818424403091
0.5612648221343873,0.5165165165165164,0.7127127127127126,0.495788060065926,0.1659138078378708,0.4963827894727662
0.468944099378882,0.2887887887887888,0.5893393393393394,0.7401869647871357,0.4789403003296301,0.5269354866839911
0.4463579898362507,0.3045545545545545,0.3328328328328328,0.5139787571725064,0.4929487067687532,0.4904930498630901
0.1922642574816488,0.4852352352352351,0.6301301301301301,0.5726093098697176,0.813881089000122,0.5540070111795176
0.453416149068323,0.5162662662662661,0.7507507507507507,0.4932085738702757,0.4815965258035823,0.2134049566597485
0.7103331451157537,0.4882382382382381,0.5177677677677678,0.5114760102551581,0.6399096569405445,0.4982594136421508
0.196781479390175,0.4947447447447446,0.3821321321321321,0.4781624430995692,0.6875228909779025,0.4911331252071088
0.4342179559570864,0.5065065065065064,0.755005005005005,0.5002441704309608,0.4962764009278476,0.5021661405375237
0.2306606437041219,0.8278278278278277,0.6936936936936937,0.4583375481800582,0.4305178157210876,0.4382702269040933
0.3390739695087521,0.5067567567567567,0.7542542542542542,0.5715715855381341,0.4986570626297155,0.3745731377644453
0.4138904573687182,0.7357357357357356,0.6181181181181181,0.4252995447965537,0.4888745487207213,0.4873345309311613
0.4345002823263693,0.5067567567567567,0.7547547547547546,0.5009470324572266,0.4959554912185848,0.5020754486631669
0.645115753811406,0.0,1.0,0.7432390951741459,0.3517588991401713,0.62449552644889
0.1504799548277809,0.5022522522522521,0.5758258258258258,0.5022882257530041,0.1187732179918726,0.5357866648063205
0.4020327498588368,0.7354854854854853,0.4617117117117117,0.467159077035771,0.5430803843940213,0.4931318345919738
0.4263128176171654,0.5615615615615615,0.7625125125125125,0.4200027905192109,0.4694333501927202,1.0
0.4308300395256917,0.5252752752752752,0.7439939939939939,0.5229206271691926,0.4550272947660324,0.896182220904477
0.6535855448898927,0.4777277277277276,0.5940940940940941,0.4637563876728814,0.9017510508048904,0.4795960723442105
0.4347826086956521,0.507007007007007,0.7545045045045045,0.5008842457749795,0.4959711878891466,0.5021661405375237
0.414455110107284,0.7585085085085084,0.5335335335335335,0.376587543819872,0.4726372150618274,0.5126044264610984
0.4198193111236589,0.7057057057057056,0.6689189189189189,0.6560092087133962,0.5275755620280098,0.491194167814849
0.4424054206662902,0.4849849849849849,0.73998998998999,0.4661056560336257,0.5652841969408933,0.7186389242548441
0.4345002823263693,0.5067567567567567,0.7545045045045045,0.5008842457749795,0.4959554912185848,0.5021364912709071
0.4330886504799548,0.5050050050050049,0.7547547547547546,0.500992378394405,0.4960322304968868,0.5019690601182483
0.4085262563523433,0.7484984984984984,0.506006006006006,0.6111742853654708,0.5093098697176344,0.5016934963461639
0.4105025409373236,0.5037537537537536,0.7632632632632632,0.5023649650313061,0.6584823063641279,0.4905994384080088
0.5335968379446641,0.9587087087087084,0.7312312312312312,0.2757451558330572,0.6048258541604897,0.0436001185970665
0.4347826086956521,0.5067567567567567,0.7540040040040039,0.5008545965083628,0.4960008371557633,0.5023492683607443
0.4339356295878035,0.5057557557557557,0.7545045045045045,0.5012051554842423,0.4957584107993093,0.5020754486631669
0.4062676453980802,0.7437437437437436,0.4884884884884884,0.731518914488027,0.4891640650888606,0.4750946160419973
0.4184076792772445,0.7462462462462461,0.5327827827827828,0.4487556028393533,0.5112021905575806,0.5202207998325689
0.4779785431959345,0.2677677677677677,0.4669669669669669,0.7397439698623924,0.5400282540070112,0.499007621605595
0.4347826086956521,0.5067567567567567,0.7545045045045045,0.5014039799780247,0.4960775764340652,0.5021661405375237
0.4542631281761716,0.4624624624624623,0.7657657657657657,0.5778136281981966,0.5492456877757818,0.5210283063292463
0.4226425748164878,0.5212712712712712,0.7437437437437437,0.4438251042084518,0.5538099307602421,0.8567783455709228
0.4342179559570864,0.5065065065065064,0.7537537537537538,0.5008702931789246,0.4958944486108446,0.5022132305492091
0.1589497459062676,0.5090090090090089,0.4834834834834834,0.4738423705460697,0.6396497898390219,0.5014039799780247
0.4285714285714286,0.4907407407407406,0.7487487487487487,0.4630395730505607,0.5529849835184959,0.7406456563824406
0.4596273291925465,0.0,0.7212212212212212,0.5977135183215027,0.4364999912796274,0.2359139822453215
0.4246188594014681,0.4849849849849849,0.78003003003003,0.5029457418420915,0.5626297155414479,0.491881333170553
0.6383399209486166,0.0,1.0,0.4907668695606676,0.4073687147914959,0.9394003871845404
0.53613777526821,0.4031531531531531,0.6936936936936937,0.5034794286411916,0.268189825069327,0.6091895285766608
0.4311123658949746,0.5150150150150149,0.7479979979979979,0.4377365401049933,0.374220834714059,0.1403823011319043
0.4421230942970073,0.2657657657657657,0.5638138138138138,0.7492212707326856,0.5054484887594398,0.4724087413014284
0.4059853190287973,0.6811811811811811,0.6904404404404404,0.1714686851422293,0.5195336344768648,0.4837312729999826
0.4155844155844156,0.7257257257257256,0.4079079079079079,0.501602804471807,0.4748800948776531,0.4979542006034498
0.5265386787125917,0.7505005005005003,0.6463963963963963,0.5258367197446675,0.4989169297312381,0.0
0.4483342744212309,0.906156156156156,0.4912412412412412,0.4592845806372848,0.3307741946735965,0.0752969286847934
0.3481084133258046,0.542042042042042,0.7402402402402402,0.4552557685264314,0.5140711931213702,0.9709890646528418
0.4452286843591191,0.2765265265265264,0.518018018018018,0.7603624186825261,0.513704937474929,0.4798559394457331
0.4345002823263693,0.5065065065065064,0.7545045045045045,0.5010063309904599,0.4959258419519682,0.5021207946003453
0.4263128176171654,0.6488988988988988,0.700950950950951,0.2003575352739068,0.4571027434291993,0.4953764584823064
0.4345002823263693,0.507007007007007,0.7545045045045045,0.500992378394405,0.4959868845597084,0.5021207946003453
0.2425183512140034,0.8858858858858858,0.6193693693693694,0.4737813279383295,0.5439210283063293,1.0
0.4460756634669678,0.4834834834834834,0.7780280280280281,0.5170622809006401,0.5535500636587195,0.4166925371051851
0.4466403162055336,0.4814814814814814,0.7119619619619619,0.402698083262117,0.3989291382527861,0.0675741667684043
0.4333709768492377,0.4942442442442442,0.7517517517517517,0.4849224758881699,0.5264471458220695,0.3028323769991454
0.3788819875776397,0.5022522522522521,0.7635135135135135,0.5030835237281337,0.712062019289464,0.4865706262971554
0.4356295878035008,0.5450450450450449,0.777027027027027,0.4434902419031341,0.5460557755027294,0.4728517362261716
0.6214003387916431,0.0553053053053052,0.7522522522522521,0.697900134293737,0.3778380452412927,0.0
0.6987577639751552,0.888138138138138,0.6984484484484484,0.3534663480823901,0.4171041386888048,1.0
0.7063805759457933,0.4934934934934934,0.5377877877877878,0.4877618291853428,0.2095592723721157,0.5369307776828226
0.4302653867871259,0.3068068068068067,0.6423923923923923,0.4636186057868392,0.4756439995116591,0.5026405288033905
0.3757763975155279,0.5402902902902902,0.7442442442442442,0.4745609292428973,0.4695240420670771,0.5435233793187645
0.4511575381140598,0.4884884884884884,0.7577577577577577,0.5111097546087169,0.6727348832342117,0.4848160873432513
0.549124788255223,1.0,0.572072072072072,0.6642046148211451,0.5619129009191273,1.0
0.4647092038396386,0.5085085085085084,0.7740240240240239,0.5206480980867503,0.529010935347158,0.8785705565341752
0.551665725578769,0.6834334334334333,0.6293793793793794,0.5143450128189476,0.4984285888693165,0.4865863229677172
0.5101637492941841,0.4744744744744744,0.7464964964964964,0.5143293161483858,0.5630727104661911,0.359434571044875
0.4887069452286843,0.4902402402402401,0.7735235235235235,0.4470464098226276,0.3425711146380173,0.8666829446953974
0.435064935064935,0.5065065065065064,0.7540040040040039,0.5008545965083628,0.4959258419519682,0.5021050979297835
0.411914172783738,0.7494994994994993,0.5765765765765766,0.6312416066414357,0.4870432704885152,0.5170151908889548
0.4531338226990401,0.557057057057057,0.7157157157157157,0.5218689502415543,0.4287475800966217,0.1279766991645883
